age,sleep_hours,work_hours,exercise_days,learning_hours,stress_level,current_income,monthly_expenses,savings_rate,savings_amount,burnout_risk,future_income
21,6.855550629674353,7.658122228615431,2,7.7429495642818456,6.542884641457075,31215.67247251408,33858.327511099254,-8.465795638111192,-2642.6550385851733,1,20000.0
29,4.815214605179538,10.7166753732743,1,3.0310890070718064,9.426274490465897,18638.16382513093,22295.256614052123,-19.621529369701747,-3657.0927889211926,2,20000.0
31,5.566277747259777,9.693565559349953,2,4.09745893814094,7.1793498912907765,33153.952257398385,10736.831170388386,67.6152300424682,22417.121087009997,0,104287.33802032507
26,7.5469201276500115,10.353211016088814,4,6.3090115054462785,7.185789817921479,12694.029278922466,42319.600121557465,-233.3819324950365,-29625.570842635,1,20000.0
27,7.069950305341383,6.302898318387211,3,5.186317559835305,4.828229304939154,57814.6170903836,5000.0,91.35166805276367,52814.6170903836,0,142236.5081330414
33,7.221466273785074,8.696620384476205,2,5.350349898618006,6.523812209778071,65384.945810158264,43219.873894807766,33.899350440246,22165.071915350498,0,66355.34917924454
30,7.135396932214897,8.394343990850462,0,3.069447320800885,7.501922923910092,10000.0,31077.462958093154,-210.77462958093153,-21077.462958093154,1,20000.0
27,7.789756528375374,5.655986950184934,0,4.856833056795006,3.8357532481357994,32963.05511013867,13370.191207128084,59.43885916382878,19592.86390301059,0,117546.80064742909
30,6.238600075044877,10.71012145960582,5,7.2631569030790475,8.1157372387749,33939.82854047803,25291.054646643894,25.48266819768773,8648.773893834139,1,56420.69275489605
23,6.620499958789301,6.8651982061853,2,1.7809580338380413,5.408601211359119,37382.73240074462,19853.63919163279,46.8908827241389,17529.093209111834,0,69260.80723784152
22,5.471325666870916,7.280864342328035,3,3.605381698601945,7.491148508222044,55022.956365616,34692.708740260576,36.948664645107755,20330.247625355427,1,78300.42141797258
29,5.2219774165636235,6.473368328804549,0,1.3689167409493272,9.47313945126543,33006.838267091036,34455.17502995263,-4.387990001167844,-1448.336762861596,2,20000.0
28,4.8562592844119425,9.902372652140746,3,6.073951393887482,8.67630307367663,38676.22805903069,30536.362252961117,21.04617284199967,8139.865806069574,2,33274.91919518293
33,5.614836501000152,5.4481405624548085,5,7.450941090628939,3.427755371492136,84685.82445702082,33956.59697180278,59.902856009819914,50729.22748521804,0,112240.28779457319
32,8.052561815489643,9.735749600929136,3,4.633180025415914,2.821842471489189,38330.60638592039,23622.010898965345,38.37297886411161,14708.595486955048,0,63799.75188462773
30,4.947272932183962,10.589027972486921,1,2.9889599709694057,9.80882524475756,66493.5979044911,46140.10114232774,30.609708909718425,20353.496762163355,2,20376.592449544598
27,6.196464014422802,9.574356855251521,3,3.0475070970909295,7.340858860935512,47529.81486083249,39683.28260149152,16.50865311029646,7846.532259340973,1,20436.430486990786
29,5.206854676353842,9.925256967692858,4,4.405885584254515,7.174998673806969,31694.365103862256,19275.931380143724,39.18183463534731,12418.433723718532,1,68889.81075187604
24,5.899026036996639,10.019092939156085,2,4.3982559092169495,8.24620588603832,29188.99019236854,34730.340592398694,-18.98438542584094,-5541.350400030155,2,20000.0
33,6.669693792352019,6.6011513465484715,4,6.823663557026741,5.061226719093274,39890.9110750044,33682.98743092068,15.562250840577061,6207.923644083719,1,39928.08142564411
24,5.799884126794992,11.369469959328688,3,3.662247931113974,9.378778643663987,23102.903128801638,21882.860136547886,5.280907708662655,1220.0429922537514,2,25805.799140139185
21,7.589664865016461,7.579847491733003,4,5.870156676371719,3.9716934897238305,27042.010504064496,20940.92026903508,22.56152601565037,6101.090235029416,0,71615.04805146638
28,8.033978120849566,8.367224764820056,3,4.3890599415042635,4.604292588100399,33654.09098461331,39574.09614133365,-17.590744493520788,-5920.005156720341,0,20000.0
34,4.25090427194406,7.834725363298082,1,3.5104860895203256,8.987858080271426,44400.15312890844,24823.674963693284,44.091014975507214,19576.478165215154,2,61181.92915983
34,5.817007669648877,9.483084241754618,2,4.339247873318045,7.9581290845552815,67389.9581761157,28122.062684037446,58.269654047649425,39267.895492078256,1,92907.13134530337
32,6.559142122272422,7.423925513725155,1,5.67307676374196,6.139636253666292,32725.68359802606,41813.248785568976,-27.768908662586533,-9087.565187542918,1,20000.0
23,7.626117026015381,8.633831448474737,5,6.829866779763405,3.6728333137275038,46922.770695671694,55400.06800837412,-18.066489226912587,-8477.297312702423,0,20000.0
27,6.045755724846738,6.02931236570799,4,4.496053625683021,4.513877618734955,15581.532301269224,18680.50063623323,-19.888726442594958,-3098.968334964007,0,20000.0
32,6.480064604754189,10.829330417003144,3,2.5921237384044606,7.590866845366879,55904.329613309754,22349.196988946715,60.022421977803674,33555.13262436304,1,93544.93181259201
22,5.343255774948052,9.841481891900408,2,6.999429606530881,7.730171143151016,14174.76137609566,25888.048143314383,-82.63480743296341,-11713.286767218724,2,20000.0
22,4.967204147737655,7.915480476196461,1,3.203661233695771,8.039542157234164,51975.797081521516,26160.83719285617,49.667270803323774,25814.959888665348,1,91917.77799974526
27,7.945384689582934,7.56170193994838,4,5.521646335355065,5.6440562475126645,38786.125700772944,29516.25866334269,23.89995615686235,9269.867037430253,0,57322.82866269052
26,4.675930126107064,9.789256492635394,2,4.950334664592491,10.0,38190.20585890316,19117.85790235599,49.9404167314822,19072.347956547168,2,95370.93689530979
23,8.828619008421565,7.085413238728076,1,4.682859815307562,3.257006533675856,35496.02923121754,9805.707764646088,72.37519807983958,25690.321466571448,0,136171.83665814355
29,7.225151399381741,8.750730631530338,3,4.0260473996239865,6.514886846976996,20481.21063411853,46045.902938196974,-124.8202206440454,-25564.692304078442,1,20000.0
30,7.179973075516756,10.822797574862811,0,6.240297560830928,8.858817785998335,21275.942351967955,32344.990009645393,-52.026121685057056,-11069.047657677438,2,20000.0
34,7.07546866749443,6.877485761725615,2,0.0,5.259354701889539,52547.802340584734,19977.571199926148,61.98209951684947,32570.231140658587,0,89216.50914215733
33,6.247314311999036,9.237201658240405,2,7.272941016734075,6.663313570114765,40179.05170272082,30245.356095048788,24.72356909060486,9933.69560767203,0,65266.51531268358
26,6.8920845297008695,9.131450533870984,1,3.1749844512119294,6.352126624749385,35386.648972281066,46995.406311445055,-32.80547233578776,-11608.757339163989,1,20000.0
30,6.311103312215525,8.305326362674634,5,5.815913819501296,5.565400041905029,46650.96925954085,15543.74057469213,66.68077679540775,31107.22868484872,0,110271.87135587221
30,7.05307327644048,7.492420831792127,1,5.710051235869858,5.346903477259076,41519.65424831878,27533.68255692352,33.685183426019464,13985.971691395262,0,61134.9325327513
26,6.466313473091284,10.92959411378877,1,7.549954764041637,9.595704913474925,28106.026750901798,8321.623109181648,70.39203305776886,19784.40364172015,2,127050.67181422804
21,5.549651816898265,7.304862728466068,1,5.395498271076138,8.983586135789778,76914.94338763872,23579.900513514138,69.34288777321814,53335.042874124585,1,136223.9487378506
24,5.629427383738244,4.87592219774076,4,3.3417816387319093,4.7657292175640436,51111.34567754661,32399.144633374686,36.61066011101378,18712.201044171925,0,60640.08330986316
30,5.5157276247074964,9.781067183262067,2,1.7904900241780624,9.513586778845667,41906.02860039333,11623.320928539899,72.26336802425892,30282.70767185343,1,108772.75862183372
26,7.470900731934309,6.097393300464332,3,4.302393690254051,3.6662469699951092,32295.830466790903,22753.583570698283,29.546374123757875,9542.24689609262,0,53576.093652677446
26,5.882553387540902,9.883762289710175,0,1.0836491422339751,8.344975974030067,54291.39533791286,34599.127594359,36.27143421344767,19692.267743553857,1,67991.95115489556
31,4.58789683891514,11.169806495686888,0,3.7430285873784888,10.0,28186.481954108564,32070.401586791075,-13.779369979574115,-3883.9196326825113,2,20000.0
32,6.896838665848805,9.759499756797348,2,4.414738759339589,8.562778168155376,26923.378885461054,11108.419828853666,58.740617676140396,15814.959056607388,1,97566.72784535041
25,8.014517562589582,10.642822603774983,4,3.620168043942151,7.270051726290126,65399.88453610573,29485.298498826873,54.91536612339317,35914.58603727886,0,99356.62129271471
21,7.273083189177527,12.540098213859295,4,5.083547314729825,7.329620989229229,40460.12764106064,31704.626046248533,21.63982692414112,8755.501594812104,1,57094.72757787854
28,5.896676434778287,10.433520925217893,0,4.527791978161584,10.0,28549.76219927331,26295.826200232368,7.894762777037469,2253.935999040943,2,20000.0
25,4.913188284404911,9.161146785250871,2,4.344626917342437,8.978002336686673,40085.28547059516,38072.0717118003,5.022326110841014,2013.21375879486,2,20000.0
32,6.365731896642489,11.767896367047296,5,0.15169876592538856,8.42159494357975,52752.798307725636,17926.632176323692,66.01766588427908,34826.166131401944,1,95969.30902255313
32,6.34077612190329,12.009551089693169,2,2.4105896386289016,9.097283556382553,49318.81680932789,29949.813553498152,39.273049332696864,19369.003255829735,1,61744.618498675554
32,5.530800389686234,12.037543566518842,4,6.285313463709752,9.29305518223522,54613.93394629678,11017.596555361173,79.82640004253301,43596.3373909356,1,137572.8300110056
25,7.051037302242538,7.5157129696079945,1,6.608512545894889,5.0714007273585935,21256.661458907794,5792.489881799451,72.74976650027017,15464.171577108344,0,144663.6744001946
27,8.346626500830473,5.7919632830031915,5,1.3224465640420089,1.8181923653034506,54237.237425122665,34372.94777458328,36.624818286445866,19864.289650539387,0,52301.975550702686
24,6.722282717458284,7.393615633130226,4,3.370563637531737,5.7881612477490645,37314.1183592328,25246.749645157928,32.339954003198336,12067.368714074873,0,48888.09467056772
26,6.660476206998846,9.90728323158635,5,7.143930735198254,6.517138152863698,41336.51150055815,19438.989146606844,52.97380344651395,21897.522353951303,0,98631.56134358072
33,5.5627719511661775,8.818317890664211,3,3.563922373189702,8.245290204035038,58142.41740467169,12218.127830855683,78.9858619984487,45924.289573816,0,114406.77083921277
24,7.897414703060372,8.087038029646306,2,4.777018425749776,5.266758958953668,50540.885099069346,34925.22858116009,30.897077657622585,15615.656517909258,0,61230.554522667386
34,6.424855833189984,9.62096279760987,5,7.883610658031816,5.233603562479672,45265.78721432018,6903.827528406058,84.74824375478445,38361.959685914124,0,151409.58491881553
23,5.921036744805829,5.558389836653466,1,4.276845377113212,6.29921164000195,10240.049752795683,36914.52961826425,-260.4917017926211,-26674.479865468566,1,20000.0
27,6.563688393651616,8.782338597383083,2,3.990561179625768,6.874515269048429,39317.4721692957,30411.968445191367,22.650244872708104,8905.503724104336,1,41836.61982063982
28,6.971961333246609,10.736915289695753,3,4.685926618814741,7.1382371201338435,28229.86918644249,7506.503343821805,73.4093583847465,20723.365842620686,1,115058.73191876811
24,6.639215408644903,9.598631289116458,4,8.706821595799656,5.192234809028239,50665.67956596045,26511.53697854367,47.67357863220026,24154.142587416776,0,113456.56952056209
33,7.706153395670592,9.883619643667457,5,5.8924036725789595,4.469789840475839,54864.37280553492,56844.698504396205,-3.6094930053798087,-1980.3256988612848,1,20000.0
22,6.883971552546862,11.69474557990503,1,5.038163255559536,8.374733627911523,35469.53465825855,39273.01941356172,-10.723244023212997,-3803.4847553031723,2,20000.0
32,6.216058189117465,8.367713430252666,4,3.951280088636833,3.7255768672648384,29994.37786316969,15063.673849748093,49.77834206641477,14930.704013421599,0,83361.69369954708
30,6.90119221632689,7.193816677299328,3,6.0776338563622465,6.028220903696543,63344.511932739,33600.46818686451,46.95599166895082,29744.043745874485,0,90407.84399803606
34,6.999637101125957,10.879030085330085,0,6.319399539861597,8.603893898179695,30952.786494794585,8009.0424455574575,74.12497111720666,22943.744049237128,1,112146.0339749532
23,5.203624080736158,10.842241262067855,2,2.8536429810490604,9.48281542074599,22081.937394456218,8544.229886726524,61.30670178934754,13537.707507729694,1,102219.17157374277
21,7.649419728263715,9.616583349511593,1,6.373256383892319,6.1433756354638005,27509.932704715844,24192.33196038741,12.059646891683302,3317.6007443284325,1,45033.53098650505
28,6.199095980638641,8.179257998835103,2,4.697695426753139,7.476783394309163,31675.009178286848,31619.827222948894,0.17421291033367975,55.181955337953696,1,20000.0
23,6.22467677649457,8.50275930201597,5,5.049597269257213,4.694777050579977,27079.55420575678,34735.963827057014,-28.273765377099803,-7656.409621300234,0,20000.0
32,7.251375987075946,5.946454095737827,3,3.2314219940233633,3.547036816561831,52680.87074917109,34902.204694640415,33.74785914071174,17778.666054530673,0,53331.234021414464
30,7.247165224259581,10.725893060414405,3,4.20003594434218,7.244111351689417,10000.0,30937.001350422408,-209.37001350422406,-20937.001350422408,1,20000.0
27,5.799168321133914,10.655302619058286,5,2.939715469554342,7.385644724539279,26761.59382831706,5632.106474846798,78.95451776535322,21129.487353470264,0,113809.13388710533
30,7.302901618145686,5.876634499066432,2,2.8435636597673986,3.3578153662192363,39287.53831817705,24268.820378232587,38.22768893869789,15018.717939944465,0,53371.50003249429
25,5.939551848510476,10.235264167812272,4,5.75418044085356,8.755451105483695,43153.6933000344,36624.18269957466,15.13082682184826,6529.51060045974,1,42476.342818881974
30,8.319573046698656,9.308203310018017,2,4.289766869113783,4.576030954737206,65377.52256286875,30319.49111928911,53.623982783787675,35058.03144357964,0,102767.9129355515
25,5.6718060187342365,6.456051779218408,4,2.400724660275168,5.423626316253628,63178.56569145529,27185.272384687923,56.97073511061893,35993.293306767366,0,90606.95087704956
34,6.739477461705897,6.087999597855061,1,9.354105294976751,7.551309723823586,15988.942660831868,28950.71040292376,-81.06707252033839,-12961.767742091892,1,20000.0
27,5.717982363092393,9.246986538803444,5,2.750689921368127,4.3457293370992405,11379.280891456307,28750.238557326637,-152.6542655161333,-17370.95766587033,0,20000.0
29,8.722695629135075,7.7045917721861645,1,7.184205922038668,2.923339436988368,40374.56893556498,5000.0,87.61596685284825,35374.56893556498,0,142927.28645428477
32,5.262179055912884,12.13989770109934,2,2.0470727167563965,10.0,29902.22145305368,38858.69371162472,-29.95253136170051,-8956.47225857104,2,20000.0
25,7.02436274725291,10.405196789297813,4,5.9130046703355905,3.6996989315421778,22119.604870252217,23673.605110158536,-7.025443035812241,-1554.0002399063196,0,20000.0
21,5.7650895855222,9.447386273464454,2,4.4988792627626175,5.915110048724905,40241.81346190982,33491.03748982673,16.77552622839156,6750.775972083087,1,36177.11773140778
